DateJour,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois,mois_label,is_ferie,is_ramadan,sortie_lag_1,sortie_lag_7,sortie_lag_30,rolling_mean_7,rolling_mean_30,jours_avant_rupture
2025-06-14,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,6,2,2025,1,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-15,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,6,2,2025,1,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-16,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-17,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-18,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-19,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-20,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-21,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,6,2,2025,1,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-22,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,6,2,2025,1,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-23,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-24,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,6,2,2025,0,0,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-25,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,6,2,2025,0,1,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-26,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,6,2,2025,0,1,0,2025-06,1,0,0.0,0.0,0.0,0.0,0.0,
2025-06-27,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,6,2,2025,0,1,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-28,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,6,2,2025,1,1,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-29,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,6,2,2025,1,1,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-06-30,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,6,2,2025,0,1,0,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-01,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,7,3,2025,0,0,1,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-02,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,7,3,2025,0,0,1,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-03,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,7,3,2025,0,0,1,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-04,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,7,3,2025,0,0,1,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-05,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,7,3,2025,1,0,1,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-06,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,7,3,2025,1,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-07,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-08,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-09,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-10,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-11,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-12,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,7,3,2025,1,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-13,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,7,3,2025,1,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-14,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-15,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-16,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-17,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-18,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-19,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,7,3,2025,1,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-20,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,7,3,2025,1,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-21,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-22,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-23,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-24,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,7,3,2025,0,0,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-25,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,7,3,2025,0,1,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-26,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,7,3,2025,1,1,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-27,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,7,3,2025,1,1,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-28,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,7,3,2025,0,1,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-29,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,7,3,2025,0,1,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-07-30,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,7,3,2025,0,1,0,2025-07,1,0,0.0,0.0,0.0,0.0,0.0,
2025-07-31,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,7,3,2025,0,1,0,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-01,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,8,3,2025,0,0,1,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-02,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,8,3,2025,1,0,1,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-03,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,8,3,2025,1,0,1,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-04,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,8,3,2025,0,0,1,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-05,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,8,3,2025,0,0,1,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-06,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-07,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-08,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-09,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,8,3,2025,1,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-10,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,8,3,2025,1,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-11,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-12,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-13,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-14,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,8,3,2025,0,0,0,2025-08,1,0,0.0,0.0,0.0,0.0,0.0,
2025-08-15,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-16,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,8,3,2025,1,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-17,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,8,3,2025,1,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-18,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-19,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-20,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,8,3,2025,0,0,0,2025-08,1,0,0.0,0.0,0.0,0.0,0.0,
2025-08-21,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,3,8,3,2025,0,0,0,2025-08,1,0,0.0,0.0,0.0,0.0,0.0,
2025-08-22,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,4,8,3,2025,0,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-23,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,5,8,3,2025,1,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-24,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,6,8,3,2025,1,0,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-25,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,0,8,3,2025,0,1,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-26,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,1,8,3,2025,0,1,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2025-08-27,1000591,WAFERS BARS TIFFANY TEAM UP 12*24*20G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,2.5,2,8,3,2025,0,1,0,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-01,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,1,1,2023,1,0,1,2023-01,1,0,0.0,,,0.0,0.0,
2023-01-02,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,1,1,2023,0,0,1,2023-01,0,0,0.0,,,0.0,0.0,
2023-01-03,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,1,1,2023,0,0,1,2023-01,0,0,0.0,,,0.0,0.0,
2023-01-04,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,1,1,2023,0,0,1,2023-01,0,0,0.0,,,0.0,0.0,
2023-01-05,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,1,1,2023,0,0,1,2023-01,0,0,0.0,,,0.0,0.0,
2023-01-06,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,1,1,2023,0,0,0,2023-01,0,0,0.0,,,0.0,0.0,
2023-01-07,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,1,1,2023,1,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-08,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,1,1,2023,1,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-09,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-10,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-11,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,1,1,2023,0,0,0,2023-01,1,0,0.0,0.0,,0.0,0.0,
2023-01-12,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-13,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-14,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,1,1,2023,1,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-15,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,1,1,2023,1,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-16,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-17,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-18,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-19,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-20,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-21,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,1,1,2023,1,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-22,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,1,1,2023,1,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-23,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-24,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,1,1,2023,0,0,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-25,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,1,1,2023,0,1,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-26,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,1,1,2023,0,1,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-27,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,1,1,2023,0,1,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-28,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,1,1,2023,1,1,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-29,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,1,1,2023,1,1,0,2023-01,0,0,0.0,0.0,,0.0,0.0,
2023-01-30,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,1,1,2023,0,1,0,2023-01,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-31,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,1,1,2023,0,1,0,2023-01,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-01,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,2,1,2023,0,0,1,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-02,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,2,1,2023,0,0,1,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-03,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,2,1,2023,0,0,1,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-04,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,2,1,2023,1,0,1,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-05,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,2,1,2023,1,0,1,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-06,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-07,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-08,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-09,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-10,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-11,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,2,1,2023,1,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-12,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,2,1,2023,1,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-13,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
2023-02-14,1000634,TIFFANY BREAK TIME 12*24*13G,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,2,1,2023,0,0,0,2023-02,0,0,0.0,0.0,0.0,0.0,0.0,
