AR_Ref,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
100721,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,0.5343020927362718,0.23991562256920487,0.029110556569622276,0.14696699344146527,0.4482982990862183,1.0336099246105874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
180000713,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,0.38221870957906506,0.11750406678190597,0.1105201784767765,0.8082893401857858,0.36973236542728144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
180000714,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,0.27972895162182504,0.03822328958119792,0.02483139010234865,0.6076916989242115,0.6059819528565198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
180000715,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,0.2789405688683078,0.0537149357008765,0.0771752201048272,0.7432808453324978,0.6476094545316945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
180000716,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.11760444491674552,0.1081937860322219,-0.01564689744045853,0.6405814347683534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
180000717,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.1203382648202182,0.11594842751407058,-0.035335184453168605,0.5919259133298375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
180000720,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.13400736433758165,-0.30008808798711084,-0.2897970071646102,0.29134291422078357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
7006,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.15659241015382513,0.12549656349009972,0.16216032378704565,-0.0651885030419635,0.8916307361152566,-0.33033118976632064,0.3996645153936899,-0.3017138304242381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
DAGHO200,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.35208621347401586,-0.3629370175628161,-0.37268351101026503,-0.3939192499174798,-0.4012401411988182,-0.39415932115741836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
DAHO100,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.31901741324586946,-0.3454585719173391,-0.32645917280904757,-0.36056653690404866,-0.39660410682299513,-0.31527250239843785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
